1,3.222243113001241
2,2.024705169000299
3,2.0241174429993407
4,2.0243129250011407
5,2.0234965170002397
6,2.0269309819996124
7,2.0231602799995017
8,2.022026611999536
9,2.0244650410004397
10,2.025499574998321
11,2.0245150119990285
12,2.02961623200099
13,2.0242445940002654
14,2.02704871899914
15,2.0249095740000485
16,2.0259336500002973
17,2.0242788499999733
18,2.0261073740002757
19,2.0255448869993415
20,2.024476197000695
21,2.026466089000678
22,2.026367857000878
23,2.0256384069998603
24,2.0244984669989208
25,2.024702562001039
26,2.0253756920010346
27,2.024920227999246
28,2.025276324000515
29,2.02933050700085
30,2.0250334799984557
31,2.023714970999208
32,2.0246290790000785
33,2.025014241000463
34,2.027609721999397
35,2.024579339000411
36,2.0258141530011926
37,2.026019687000371
38,2.0240601589994185
39,2.0248440349987504
40,2.025731937999808
41,2.024878403000912
42,2.025006083000335
43,2.0296490769997035
44,2.0288793130002887
45,2.0261895599996933
46,2.0243222270000842
47,2.0258105819993943
48,2.0260188409993134
49,2.0256475189999037
50,2.0255875700004253
51,2.030894666999302
52,2.0249234179991618
53,2.0242094549994363
54,2.0269051470004342
55,2.024958851001429
56,2.0255613029985398
57,2.027556265000385
58,2.0270706989995233
59,2.0257199940006103
60,2.027464302000226
61,2.027044851000028
62,2.0232305780009483
63,2.025981191000028
64,2.0236227349996625
65,2.0308592290002707
66,2.0259848780005996
67,2.0235216269993543
68,2.024015627999688
69,2.026222635000522
70,2.025833390000116
71,2.0255765989986685
72,2.0263129149989254
73,2.0257664250002563
74,2.026460473000043
75,2.0259845620003034
76,2.0319343520004622
77,2.0234847130013804
78,2.0268124019985407
79,2.0259026310013724
80,2.0258912070003134
81,2.025399488000403
82,2.026677658999688
83,2.024190785999963
84,2.0255316070015397
85,2.0264811430006375
86,2.0254457150003873
87,2.025643446000686
88,2.0241978590001963
89,2.027368237999326
90,2.0277837209996505
91,2.027138505000039
92,2.0239605639999354
93,2.024958363001133
94,2.0259074669993424
95,2.025332169001558
96,2.024819592001222
97,2.026040267999633
98,2.0248248490006517
99,2.0234921090013813
100,2.025810299999648
